gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_male,speed_fast,volume_low,pitch_normal,A brisk and poised voice with a balanced pitch.,0-2-1-0,0-2-1-0,,Men employ a brisk but unsure voice. Can you help me find a voice that sounds balanced pitched?
gender_male,speed_fast,volume_low,pitch_normal,The tone is self-assured with a balanced pitch.,0-2-1-0,0-2-1-0,,Men employ a brisk but unsure voice. Can you help me find a voice that sounds balanced pitched?
gender_male,speed_fast,volume_low,pitch_normal,A confident and poised tone with a balanced pitch.,0-2-1-0,0-2-1-0,,Men employ a brisk but unsure voice. Can you help me find a voice that sounds balanced pitched?
gender_male,speed_fast,volume_low,pitch_normal,A balanced pitch with a confident and assured tone.,0-2-1-0,0-2-1-0,,Men employ a brisk but unsure voice. Can you help me find a voice that sounds balanced pitched?
gender_male,speed_fast,volume_high,pitch_normal,The speaker's speech was delivered with force and purpose.,0-2-2-0,N-2-2-N,,The speaker delivered a forceful and purposeful speech.
gender_male,speed_fast,volume_high,pitch_normal,The forceful and purposeful speech was given by the speaker.,0-2-2-0,N-2-2-N,,The speaker delivered a forceful and purposeful speech.
gender_male,speed_fast,volume_high,pitch_normal,"With force and purpose, the speaker delivered their speech.",0-2-2-0,N-2-2-N,,The speaker delivered a forceful and purposeful speech.
gender_male,speed_fast,volume_high,pitch_normal,A purposeful and forceful tone was present in the speaker's speech.,0-2-2-0,N-2-2-N,,The speaker delivered a forceful and purposeful speech.
gender_male,speed_fast,volume_high,pitch_normal,The speech delivered by the speaker was forceful and purposeful in nature.,0-2-2-0,N-2-2-N,,The speaker delivered a forceful and purposeful speech.
gender_male,speed_normal,volume_low,pitch_low,Soft and lethargic speech.,0-0-1-1,N-N-1-1,,Speech with low volume. Requesting a languorous pitch for speech.
gender_male,speed_normal,volume_low,pitch_low,Mumbling with a slow pace.,0-0-1-1,N-N-1-1,,Speech with low volume. Requesting a languorous pitch for speech.
gender_male,speed_normal,volume_low,pitch_low,Slow and subdued talking.,0-0-1-1,N-N-1-1,,Speech with low volume. Requesting a languorous pitch for speech.
gender_male,speed_normal,volume_low,pitch_low,Gentle and languid articulation.,0-0-1-1,N-N-1-1,,Speech with low volume. Requesting a languorous pitch for speech.
gender_male,speed_normal,volume_low,pitch_low,Speaking in a quiet and relaxed tone.,0-0-1-1,N-N-1-1,,Speech with low volume. Requesting a languorous pitch for speech.
gender_female,speed_normal,volume_high,pitch_high,Seeking a confident and authoritative speaker with a powerful and memorable voice for mother-in-law.,1-0-2-2,1-0-2-2,,Wanting a commanding and self-assured speaker with a distinct and resonating voice for mother-in-law.
gender_female,speed_normal,volume_high,pitch_high,In search of a speaker who can command attention and exude self-assurance with a distinctive and resonant voice for mother-in-law.,1-0-2-2,1-0-2-2,,Wanting a commanding and self-assured speaker with a distinct and resonating voice for mother-in-law.
gender_female,speed_normal,volume_high,pitch_high,Looking for a powerful and charismatic speaker with a commanding presence and an unforgettable voice for mother-in-law.,1-0-2-2,1-0-2-2,,Wanting a commanding and self-assured speaker with a distinct and resonating voice for mother-in-law.
gender_female,speed_normal,volume_high,pitch_high,Desiring a speaker who can confidently and authoritatively deliver a message with a distinctive and resonant voice for mother-in-law.,1-0-2-2,1-0-2-2,,Wanting a commanding and self-assured speaker with a distinct and resonating voice for mother-in-law.
gender_female,speed_normal,volume_high,pitch_high,Seeking a commanding and self-assured speaker with a distinct and unforgettable voice to impress mother-in-law.,1-0-2-2,1-0-2-2,,Wanting a commanding and self-assured speaker with a distinct and resonating voice for mother-in-law.
gender_female,speed_slow,volume_normal,pitch_high,Sultry and leisurely voice with a distinctive tone perfect for mother-in-law communication.,1-1-0-2,1-1-N-2,,A distinctive tone is vital for mother-in-law communication in this project. Sultry leisurely vocal delivery.
gender_female,speed_slow,volume_normal,pitch_high,Mother-in-law communication style requires a distinctive tone with a sultry and leisurely vocal delivery.,1-1-0-2,1-1-N-2,,A distinctive tone is vital for mother-in-law communication in this project. Sultry leisurely vocal delivery.
gender_female,speed_slow,volume_normal,pitch_high,A unique speech style consisting of a sultry and leisurely tone is important for effective mother-in-law communication.,1-1-0-2,1-1-N-2,,A distinctive tone is vital for mother-in-law communication in this project. Sultry leisurely vocal delivery.
gender_female,speed_slow,volume_normal,pitch_high,An essential aspect of mother-in-law communication is a distinctive tone coupled with a sultry and leisurely vocal delivery.,1-1-0-2,1-1-N-2,,A distinctive tone is vital for mother-in-law communication in this project. Sultry leisurely vocal delivery.
gender_female,speed_slow,volume_normal,pitch_high,"Specific to mother-in-law communication, a sultry and leisurely vocal delivery with a distinctive tone is crucial.",1-1-0-2,1-1-N-2,,A distinctive tone is vital for mother-in-law communication in this project. Sultry leisurely vocal delivery.
gender_female,speed_slow,volume_high,pitch_low,Energetic volume and careful enunciation with pitch and tone specificity.,1-1-2-1,1-1-2-1,,"Throughout the speech, the volume remained energetic. Careful enunciation with pitch hollowness and tone specification"
gender_female,speed_slow,volume_high,pitch_low,Dynamic volume and deliberate enunciation incorporating pitch and tone.,1-1-2-1,1-1-2-1,,"Throughout the speech, the volume remained energetic. Careful enunciation with pitch hollowness and tone specification"
gender_female,speed_slow,volume_high,pitch_low,Animated volume coupled with meticulous enunciation and tone distinction.,1-1-2-1,1-1-2-1,,"Throughout the speech, the volume remained energetic. Careful enunciation with pitch hollowness and tone specification"
gender_female,speed_slow,volume_high,pitch_low,Vigorous volume and precise enunciation with emphasis on pitch and tone.,1-1-2-1,1-1-2-1,,"Throughout the speech, the volume remained energetic. Careful enunciation with pitch hollowness and tone specification"
gender_female,speed_slow,volume_high,pitch_low,Lively volume infused with intentional enunciation highlighting pitch and tone.,1-1-2-1,1-1-2-1,,"Throughout the speech, the volume remained energetic. Careful enunciation with pitch hollowness and tone specification"
gender_female,speed_slow,volume_low,pitch_normal,Calculatedly soft and womanly with a controlled pace.,1-1-1-0,1-1-1-N,,Deliberately hushed and feminine with a measured tempo.
gender_female,speed_slow,volume_low,pitch_normal,Intentionally subdued and feminine with a steady rhythm.,1-1-1-0,1-1-1-N,,Deliberately hushed and feminine with a measured tempo.
gender_female,speed_slow,volume_low,pitch_normal,Purposefully low-key and ladylike with a moderated cadence.,1-1-1-0,1-1-1-N,,Deliberately hushed and feminine with a measured tempo.
gender_female,speed_slow,volume_low,pitch_normal,Mindfully quiet and girlish with a regulated speed.,1-1-1-0,1-1-1-N,,Deliberately hushed and feminine with a measured tempo.
gender_female,speed_slow,volume_low,pitch_normal,Consciously muffled and delicate with a tempered beat.,1-1-1-0,1-1-1-N,,Deliberately hushed and feminine with a measured tempo.
gender_female,speed_slow,volume_low,pitch_high,Maternal spouse delivers gentle and considerate speech with occasional screeches.,1-1-1-2,1-1-1-2,,Gentle manner of speaking from the maternal spouse of one's partner. The lecturer spoke with careful consideration. This speech is delivered with a screeches pitch.
gender_female,speed_slow,volume_low,pitch_high,Careful and gentle speech with screeches by maternal spouse and lecturer.,1-1-1-2,1-1-1-2,,Gentle manner of speaking from the maternal spouse of one's partner. The lecturer spoke with careful consideration. This speech is delivered with a screeches pitch.
gender_female,speed_slow,volume_low,pitch_high,"Maternal spouse and lecturer employ gentle and thoughtful speech, interrupted by screeches.",1-1-1-2,1-1-1-2,,Gentle manner of speaking from the maternal spouse of one's partner. The lecturer spoke with careful consideration. This speech is delivered with a screeches pitch.
gender_female,speed_slow,volume_low,pitch_high,"Speech style of maternal spouse and lecturer characterized by gentle delivery and consideration, but also occasional screeches.",1-1-1-2,1-1-1-2,,Gentle manner of speaking from the maternal spouse of one's partner. The lecturer spoke with careful consideration. This speech is delivered with a screeches pitch.
gender_female,speed_slow,volume_low,pitch_high,Screeches punctuate an otherwise gentle and thoughtful speech style employed by lecturer and maternal spouse.,1-1-1-2,1-1-1-2,,Gentle manner of speaking from the maternal spouse of one's partner. The lecturer spoke with careful consideration. This speech is delivered with a screeches pitch.
gender_female,speed_normal,volume_low,pitch_normal,"Balanced, unhurried, and subdued female voice requested.",1-0-1-0,1-0-1-N,,Prefer a speaker with a balanced and unhurried conversational style. Please create a voice that has a subdued volume. I need a gentlewomen-specific voice for this project.
gender_female,speed_normal,volume_low,pitch_normal,Seeking a gentlewomen-specific voice with balanced pacing and subdued volume.,1-0-1-0,1-0-1-N,,Prefer a speaker with a balanced and unhurried conversational style. Please create a voice that has a subdued volume. I need a gentlewomen-specific voice for this project.
gender_female,speed_normal,volume_low,pitch_normal,"Requesting a speaker with a calm, unhurried demeanor and gentlewomen-specific vocal characteristics.",1-0-1-0,1-0-1-N,,Prefer a speaker with a balanced and unhurried conversational style. Please create a voice that has a subdued volume. I need a gentlewomen-specific voice for this project.
gender_female,speed_normal,volume_low,pitch_normal,In search of a subdued and balanced female voice suitable for this gentlewomen-specific project.,1-0-1-0,1-0-1-N,,Prefer a speaker with a balanced and unhurried conversational style. Please create a voice that has a subdued volume. I need a gentlewomen-specific voice for this project.
gender_female,speed_normal,volume_low,pitch_normal,"Looking for a gentlewomen-specific voice with a calm, unhurried conversation style and subdued volume.",1-0-1-0,1-0-1-N,,Prefer a speaker with a balanced and unhurried conversational style. Please create a voice that has a subdued volume. I need a gentlewomen-specific voice for this project.
gender_male,speed_slow,volume_low,pitch_normal,Subdued volume and cautious delivery.,0-1-1-0,N-1-1-N,,Could you generate a voice that is subdued in volume? The lecturer spoke with prudence.
gender_male,speed_slow,volume_low,pitch_normal,Prudent speech with low volume.,0-1-1-0,N-1-1-N,,Could you generate a voice that is subdued in volume? The lecturer spoke with prudence.
gender_male,speed_slow,volume_low,pitch_normal,Reserved voice and calculated speaking.,0-1-1-0,N-1-1-N,,Could you generate a voice that is subdued in volume? The lecturer spoke with prudence.
gender_male,speed_slow,volume_low,pitch_normal,Soft-spoken and measured rhetoric.,0-1-1-0,N-1-1-N,,Could you generate a voice that is subdued in volume? The lecturer spoke with prudence.
gender_male,speed_slow,volume_low,pitch_normal,Hushed tone coupled with judicious verbiage.,0-1-1-0,N-1-1-N,,Could you generate a voice that is subdued in volume? The lecturer spoke with prudence.
gender_male,speed_normal,volume_high,pitch_low,Energetic and courteous vocal style with varying volume.,0-0-2-1,0-N-2-1,,A dynamic and masculine vocal style with courteous undertones and range of volume. Seeking languid style of speech.
